time_s,theta_rad,theta_dot_rad_s,alpha_rad,alpha_dot_rad_s,pwm,mode,blend,action_norm,policy_raw
0.0,-0.018107975000861747,0.0,-3.071735564850644,0.0,120.0,1,0.0,-0.40739749370553463,-0.4324868321418762
0.005,-0.014735618540843308,0.057750604674189354,-3.066975644174082,0.08186488836670058,120.0,1,0.0,-0.2667201822890284,-0.2733294665813446
0.01,-0.00928307214990275,0.21193077650656922,-3.05932298529359,0.2993947001031283,120.0,1,0.0,-0.2531912265575319,-0.25881969928741455
0.015,-0.0018849050994168655,0.43157540192695215,-3.049009273969725,0.6071789691019319,120.0,1,0.0,-0.25396405868657934,-0.25964564085006714
0.02,0.00732690997606352,0.6935899039694982,-3.036267192943766,0.971069793019707,120.0,1,0.0,-0.25793145037403625,-0.26389116048812866
0.025,0.01822300678267011,0.9807831817511498,-3.0213295951332038,1.3654063960627345,120.0,1,0.0,-0.2579907051828975,-0.26395463943481445
0.03,0.030676732370400833,1.2803922266436887,-3.0044285276453087,1.770934687575158,120.0,1,0.0,-0.25528136924693245,-0.26105427742004395
0.035,0.044564407337239514,1.5829804493692972,-2.9857940442482893,2.173254390076124,120.0,1,0.0,-0.22349089887445497,-0.22732754051685333
0.04,0.05976575592386016,1.8816190853689152,-2.965652802066568,2.56166496240806,120.0,1,0.0,-0.16883312344388712,-0.17046530544757843
0.045,0.0761644890456019,2.1712817433577216,-2.9442264873837747,2.9283108308921215,120.0,1,0.0,-0.14512031415995014,-0.14615212380886078
0.05,0.0936489971975911,2.448397963605375,-2.921730152110064,3.2675488573087463,120.0,1,0.0,-0.12598415253132472,-0.12665711343288422
0.055,0.11211309336294226,2.7105238803034806,-2.8983705638088324,3.575478406667103,120.0,1,0.0,-0.11585063115125395,-0.11637313663959503
0.06,0.13145673948050363,2.956097718495163,-2.8743446769015124,3.8495882200618983,120.0,1,0.0,-0.10054647488281883,-0.10088737308979034
0.065,0.15158669330141014,3.1842555947494393,-2.849838321811275,4.088485510412424,120.0,1,0.0,-0.0993434533693859,-0.09967221319675446
0.07,0.1724170238030772,3.3946893871074066,-2.825025185735542,4.291681887321186,120.0,1,0.0,-0.09799397957703898,-0.0983094722032547
0.075,0.19386945990541554,3.5875335654139073,-2.8000661284685835,4.459418219277533,120.0,1,0.0,-0.09649020504897818,-0.0967913419008255
0.08,0.2158735557971812,3.763271979177344,-2.7751088447569536,4.592516527806084,120.0,1,0.0,-0.09482497112137586,-0.09511072933673859
0.085,0.23836667374578135,3.922658778971286,-2.75028785593047,4.692251581436056,120.0,1,0.0,-0.09299189787074252,-0.09326134622097015
